id,amount,amount_label,vendor,vendor_score,vendor_label,invoice_number,invoice_number_label,bill_date,bill_date_label
51421534,,5986.5,"w o f f i c e s l e y d i g , v o i t & m a y e r",0.7045352458953857,"Leydig, Voit & Mayer, LTD.",1879107,1879107,16/07/18,2018-07-16 00:00:00
52765283,5930.5,5930.5,cbre,0.586780309677124,CBRE,,Sept 2018 rent,07/02/2018,2018-07-02 00:00:00
50286950,674.12,499.99,faxko,0.8399418592453003,LED Electric Inc.,,,2018-07-23,2018-07-23 00:00:00
52663772,275.0,275.0,waxcenter,0.9107685685157776,Waxcenter.com,SIN290079,SIN290079,"august 2, 2018",2018-08-02 00:00:00
51242444,148.5,148.5,acis,0.8175620436668396,ACIS,526058,526058,08-07-2018,2018-08-07 00:00:00
50670180,220.35,220.35,t&k business services,0.9739176630973816,T&k Business Services,233,233,08/01/2018,2018-08-01 00:00:00
51992463,24.0,24.0,ingram micro,0.9484341144561768,Ingram Micro Global Services,2018SIUK0013984,2018SIUK0013984,"july 5, 2017",2017-07-05 00:00:00
52564896,636.36,636.36,saya skincare,0.9663493037223816,HF - Saya Skincare Pty Ltd,INV-2497,,2018/08/01,2018-08-01 00:00:00
51315420,700.6,700.6,nerdsonsite,0.7175567746162415,Nerds on Site,646589,646589,august 17,2018-08-02 00:00:00
51802237,913.5,913.5,randy nickerson,0.948302149772644,Randy Nickerson,21,21,07-aug-2018,2018-08-07 00:00:00
53005254,1030.99,1030.99,national products fulfilment,0.6652638912200928,National Products Fulfilment,INV-2012-38601,INV-2012-38601,7/28/2018,2018-07-28 00:00:00
50869749,-112.5,-112.5,fulfillment,0.9949269890785216,Fulfillment,51644,51644,jul-31-2018,2018-07-31 00:00:00
50151695,121.2,121.2,rocky mountain wealth architects,0.9427598714828492,Rocky Mountain Wealth Architects,INV-0102,INV-0102,"fri, aug 17, 2018",2018-08-17 00:00:00
50614577,847.0,847.0,uniquefabrics.co.nz,0.8194055557250977,Unique Fabrics New Zealand Pty. Ltd.,433692,433692,24/07/2018,2018-07-24 00:00:00
51179684,370.4,108.95,all about the beans,0.9964712262153624,All About The Beans,2860,2860,"fri, aug 10, 2018",2018-08-10 00:00:00
52101480,-1334.0,-1334.0,lancaster archery supply,0.9804016947746276,Lancaster Archery Supply,900915015,900915015,08/21/2018,2018-08-21 00:00:00
52022334,3050.0,3050.0,sound moves logistics,0.9405299425125122,Sound Moves,SML-601216-001,SML-601216-001,"aug 8, 2018",2018-08-08 00:00:00
50588573,309.24,669.57,freedom mobile,0.7210883498191833,CDCR Report,,,"august 18, 2018",2018-08-18 00:00:00
50529575,71.0,71.0,4-fitwel,0.9837402701377868,Fit Wel,DW- 1621,DW- 1621,25/08/2018,2018-08-25 00:00:00
51168688,68.38,68.38,amazon web services,0.8217564225196838,amazon,146145155,146145155,20 jul 2018,2018-07-20 00:00:00
51329215,,1360.0,steve,0.5918192267417908,Name Steve Lynsdale-de,,,"jul 29, 2018",2018-07-29 00:00:00
51672626,91.69,91.69,the,0.5694369673728943,The Home Depot,,,8/13/18,2018-08-13 00:00:00
51657221,27.0,27.0,brookes books,0.995830535888672,Brookes Books,INV-3975,INV-3975,7/31/2018,2018-07-31 00:00:00
51583347,412.96,412.96,everett pattison health,0.7673813104629517,Everett Pattison,,"August 10, 2018","august 2, 2018",2018-08-02 00:00:00
52405604,3104.08,3104.08,intuition sports,0.9763377904891968,Intuition Sports Inc.,,,08/07/2018,2018-08-07 00:00:00
51770169,68.9,68.9,harris farm markets,0.9866151213645936,Harris Farm Markets,SINV03341564,SINV03341564,08/23/2018,2018-08-23 00:00:00
51990700,9426.27,9426.27,sierra,0.8396745324134827,Nucor Grating Fisher & Ludlow,618503,618503,25.06.2018,2018-06-25 00:00:00
51912540,,1000.0,jacksepticeye,0.5337917804718018,Payroll,,,06/30/2018,2018-06-30 00:00:00
50562689,87.0,87.0,fathom,0.9292499423027042,Fathom,65988,65988,07/11/2018,2018-07-11 00:00:00
51856345,527.28,527.28,supporting strategies,0.9958260059356692,Supporting Strategies,1884,1884,aug 14,2018-08-27 00:00:00
50151936,-10.49,-10.49,ferguson enterprises,0.9987363815307616,Ferguson Enterprises Inc.,CM785226,CM785226,07/30/18,2018-07-30 00:00:00
52184740,-486.75,486.75,,,Zuca,220956CM,,"thu, aug 16, 2018",2018-08-16 00:00:00
52827107,1610.25,1610.25,stephen walters professional corporation,0.9409641027450562,Stephen Walters Professional Corporation,9302,9302,09/08/2018,2018-08-09 00:00:00
51280225,777.98,777.98,air canada's,0.9960765838623048,Air Canada,LGS5PR,LGS5PR,"jul 31, 2018",2018-07-31 00:00:00
50789301,743.76,743.76,,,Mile IQ,,July 2018 Mileage,"wed, aug 8, 2018",2018-08-08 00:00:00
52416350,39.55,39.55,ho yin siu,0.9069981575012208,Ho Yin Siu,201808LAF002,201808LAF002,02/08/2018,2018-08-02 00:00:00
51166242,,1.0,ink,0.7419692873954773,Hp Instant,,,19 aug 2018,2018-08-19 00:00:00
52707115,59.0,59.0,,,Clear Estimates,21768,21768,7/31/2018,2018-07-31 00:00:00
52199882,635.06,635.06,precision orthotic laboratories,0.9991649389266968,Precision Orthotic Laboratories,12841,12841,07/23/2018,2018-07-23 00:00:00
50924347,,387.81,australia post,0.929421067237854,Australia Post,1007738247,1007738247,"aug 13, 2018",2018-08-13 00:00:00
51235829,879.0,879.0,timstyresandauto,0.8611361384391785,Tim's Tyers,00039865,00039865,07/06/2018,2018-06-19 00:00:00
50787572,203.5,246.83,,,doterra,239419156,239419156,7/30/2018,2018-07-30 00:00:00
52855746,12.75,12.75,lyft ride,0.8180949687957764,lyft ride,1171820723778082878,,31-jul-2018,2018-07-31 00:00:00
51837032,85.0,85.0,office copy,0.7387378811836243,Keystone Pest Control,,0211830,8/13/18,2018-08-13 00:00:00
50833370,74.01,74.01,cozzini bros,0.9750921726226808,Cozzini Bros,,,"august 24, 2018",2018-08-24 00:00:00
52209483,79.09,79.09,adobe systems,0.7380141615867615,Adobe Systems Incorporated,934352900,,28/08/2018,2018-08-28 00:00:00
51759437,509.95,509.95,sysco,0.9912296533584596,Sysco,7819531,7819531,,2018-08-02 00:00:00
51220422,101.91,101.91,standard process of n. ca,0.9882813096046448,Standard Process Of N. Ca,1896552-IN,1896552-IN,01/08/2018,2018-08-01 00:00:00
52044161,13.43,13.43,facebook,0.8795066475868225,Facebook,Y4HZ7HWMM2,,08/08/2018,2018-08-08 00:00:00
51191998,3390.0,3390.0,wildhearted studios,0.9893919229507446,Wildhearted Studios Inc.,126,126,"wed, aug 1, 2018",2018-08-01 00:00:00
53030329,96.0,96.0,the cellular connection,0.9992136955261228,The Cellular Connection,279424-I,279424-I,22,2018-08-22 00:00:00
50196319,350.92,350.92,baysideplasterboard,0.9789371490478516,Bayside Plastering Boral,242329,242329,"jul 12, 2018",2018-07-12 00:00:00
51106846,2667.92,2667.92,anthony munro,0.99174827337265,Anthony Munro,00000627,00000627,08/01/2018,2018-08-01 00:00:00
50609722,3919.34,3919.34,gescan,0.9510276913642884,Gescan,,,08/04/2018,2018-08-04 00:00:00
50235508,10.1,10.1,coles,0.9598787426948548,Coles,3962,3962,"april 25, 2018",2018-04-25 00:00:00
52325021,859.86,859.86,4refuel,0.9856444597244264,4refuel,266514,,"tue, aug 7, 2018",2018-08-07 00:00:00
51359185,203.39,203.39,shop.lego,0.6633015871047974,Legoshop.com,,,08/07/2018,2018-08-07 00:00:00
50443603,,0.0,muskoka brewery,0.9927360415458679,Muskoka Brewery,SI126239,SI126239,8/6/2018,2018-08-06 00:00:00
51752071,109.82,109.82,wurth,0.9662094116210938,Wurth,4306386907,4306386907,6/25/2018,2018-05-23 00:00:00
52390706,40.56,40.56,donotreply=upwork,0.9568309783935548,Upwork,194613689,194613689,"thu, aug 9, 2018",2018-08-09 00:00:00
51066526,20179.35,20179.35,facebook,0.995303750038147,Facebook,23190415,23190415,"july 31, 2018",2018-07-31 00:00:00
50800055,4.0,4.0,colorado springs food rescue,0.9835576415061952,Colorado Springs Food Rescue,1031,1031,8/24/2018,2018-08-24 00:00:00
52907003,67.8,67.8,best buy,0.9869287014007568,Best Buy,,,23/02/2018,2018-02-23 00:00:00
51453577,1214.73,1214.73,australian plastic profiles,0.9895161390304564,Australian Plastic Profiles,737647,737647,02 aug 2018,2018-08-02 00:00:00
50191416,406.3,406.3,nrma,0.7436716556549072,greenslips.com,4469200023,,20.08.2018,2018-08-20 00:00:00
52329232,916.3,916.3,chieftains accountants,0.9347379207611084,Chieftains Accountants,2019001176,2019-001176,,2018-08-17 00:00:00
52733634,11403.39,11403.39,symantec,0.8076826333999634,Cushman & Wakefield,ON015-2/102,ON015-2/102,"wednesday, august 15, 2018",2018-08-15 00:00:00
50245955,2034.0,2034.0,pinpoint bookkeeping,0.9872292280197144,Pinpoint Bookkeeping,INV-2791,INV-2791,"feb 27, 2018",2018-02-27 00:00:00
51465572,10.0,10.0,support.microsoft,0.9192044138908386,Microsoft,12510982800,12510982800,07/01/2018,2018-07-01 00:00:00
51316346,401.27,401.27,deschenes,0.7590895295143127,Deschenes,8229968,8229968,,2018-08-15 00:00:00
51107330,828.0,828.0,tsheets,0.8919191360473633,TSheets,,,"july 31, 2018",2018-07-31 00:00:00
52195876,2394.3,2394.3,kloeckner metals,0.9071056842803956,Kloeckner Metals,9122471,9122471,"december 31, 2017",2017-12-31 00:00:00
52990324,388.87,388.87,alloys,0.9974550604820251,Alloys,1714388,1714388,30 july 2018,2018-06-19 00:00:00
50607478,5.0,5.0,digitalocean,0.9848251342773438,Digital Ocean,,,14 aug 2018,2018-06-01 00:00:00
51751141,267.85,267.85,crowe horwath,0.8441689610481262,Crowe horwath,0222587,,08/15/2018,2018-08-16 00:00:00
50754184,1242.38,1242.38,sitebenefits,0.9977474212646484,SiteBenefits Inc,23398,23398,08/24/2018,2018-08-24 00:00:00
51011168,80.5,80.5,flexitime,0.9943689703941344,Flexitime,DIGITALACCOUNTING201808,Digitalaccounting201808,25/01/18,2018-01-25 00:00:00
52419819,4068.0,4068.0,steve sharpe,0.9670612812042236,Steve Sharpe,,,"wed, aug 15, 2018",2018-08-16 00:00:00
50905538,324.22,324.22,the office boss,0.9691582322120668,The Office Boss,,Statement - July2018,8.1.2018,2018-08-01 00:00:00
51178107,1477.42,1477.42,triland property,0.923638641834259,Triland Property,1293,1293,08/28/2018,2018-08-28 00:00:00
53087733,357.86,357.86,konica minolta business solutions,0.8767058849334717,Konica Minolta Business Solutions,85008387,85008387,15 2018,2018-08-15 00:00:00
51841848,263.5,27.58,amazon,0.9958829283714294,Amazon,112-5377412-9300214,112-5377412-9300214,31 july 2018,2018-07-30 00:00:00
50523390,526.5,526.5,beacon light,0.9890214800834656,Beacon Light & Supply Co.,5270200,5270200,"thu, aug 9, 2018",2018-08-09 00:00:00
51050669,428823.0,428823.0,majestic mobiles,0.8420872092247009,majestic mobiles,226511,226511,aug 11 2018,2018-08-11 00:00:00
52082122,867.73,867.73,chempak pharmasystems,0.9630017280578612,chempak pharmasystems,,,08/27/2018,2018-08-27 00:00:00
51608027,378.179,61.66,rcuaysruyrstdsqyaxtd,0.6476698517799377,Amazon,56789,,08/15/18,2018-08-15 00:00:00
51797896,5488.69,5488.69,gordon food service,0.9617806673049928,Gordon Food Service,,,15 june 2018,2018-06-15 00:00:00
51866753,151.44,151.44,sherwin-williams,0.9943094849586488,Sherwin-Williams Co.-Govt,,7593-9 080718,"july 30th, 2018",2018-07-30 00:00:00
50262604,122.91,122.91,st lucie county utilities,0.7772895693778992,St. Lucie County Florida,,,"tuesday, august 14, 2018",2018-08-14 00:00:00
51754786,469.0,469.0,appliancesonline,0.9518104791641236,Appliances Online,SI02824976,SI02824976,2018-08-22,2017-06-23 00:00:00
52019271,2606.72,2606.72,fiore nursery & landscape supply,0.9366938471794128,Fiore,I149494,I149494,13 august 2018,2018-08-13 00:00:00
51631303,,9127.59,imperialtobacco,0.99579256772995,Imperial Tobacco Invoice,2005026251,,8/20/2018,2018-08-20 00:00:00
50927311,106.7,106.7,riva corporation,0.9919648170471193,Riva,INV-59535,INV-59535,7/27/2018,2018-07-27 00:00:00
52104108,6659.0,66.59,aramark-uniform,0.9943475127220154,Aramark,000051414624,000051414624,dec-06-2017,2017-12-06 00:00:00
50785489,8.33,8.33,bergen logistics,0.9924650192260742,Bergen Logistics,10292916,10292916,08/08/2018,2018-08-08 00:00:00
51300764,28.25,36.94,rewind,0.9865782856941224,Rewind,11E10BC-0006,11E10BC-0006,"wednesday, august 1, 2018",2018-08-01 00:00:00
50243478,9829.4,18806.93,alpha connect,0.9925879836082458,Alpha Connect,7607,7607,8/21/2018,2018-08-21 00:00:00
50917010,16.62,16.62,edmonton nut & bolt,0.9493453502655028,Edmonton Nut & Bolt,3397752,3397752,06/14/2018,2018-07-06 00:00:00
52263479,39.9,39.9,infotrack,0.933752715587616,Info Track,200W407908,200w407908,"feb 20, 2018",2018-02-20 00:00:00
50924942,300.87,300.87,,,Goodman,232944,232944,july 31,2018-07-31 00:00:00
51193645,52.88,52.88,regus,0.9525421857833862,Regus meeting room,949-23225,949-23225,30-jun-18,2018-06-30 00:00:00
52075799,139.43,139.43,huntheat,0.8950336575508118,Hunt Heating,217423,217423,7 aug 2018,2018-08-07 00:00:00
50295173,3718.75,3718.75,,,Usa Mobile Drug Testing,3267181,3267181,7-31-18,2018-07-31 00:00:00
51019739,383.6,383.6,deliveroo,0.9854614734649658,Deliveroo Australia,INV-AU-5511,INV-AU-5511,03/12/18,2018-03-12 00:00:00
51777362,5186.83,5378.5,george bouchaya,0.8564497232437134,George Bouchaya,114,114,9 august 2018,2018-08-09 00:00:00
52300800,5.16,5.16,hava java coffee house,0.9932246804237366,Hava Java Coffee House,,,,2018-07-07 00:00:00
52157092,11.85,11.85,fiiz drinks mapleton,0.9413191676139832,FiiZ Drinks Mapleton,024979,,8/22/2018,2018-08-22 00:00:00
51242484,354.53,354.53,gymsales software,0.8417878150939941,Gymsales Software,INV-8227,INV-8227,06/15/18,2018-06-15 00:00:00
50220607,,18.0,big u nn bour,0.6628161668777466,Big W,,EFT,06/02/2018,2018-06-02 00:00:00
52119782,8848.04,8848.04,microart,0.9831764698028564,"Microart Services, Inc.",SI78078,SI78078,8/23/2018,2018-08-23 00:00:00
50579765,36.2,36.2,voipline telecom,0.977209746837616,Volpline,324413,324413,3/08/2018,2018-08-03 00:00:00
52140583,706.25,706.25,christian's cleaning,0.9649111032485962,Christian's Cleaning,129,129,"august 11, 2018",2018-08-11 00:00:00
52286975,,142.87,,,amazon.com,,,01 august 2018,2018-08-01 00:00:00
50476065,480.0,480.0,april jarina,0.7849912047386169,April Jarina,,7312018,8/24/2018,2018-08-24 00:00:00
51380677,27904.76,27904.76,royal bank of canada,0.7165335416793823,Royal Bank Of Canada,,,20.06.2018,2018-06-20 00:00:00
52093798,14.33,14.33,shiptime,0.9669283032417296,Shiptime.com,4188411,4188411,,2018-08-20 00:00:00
52726381,11664.54,11664.54,winsport winsport canada,0.7438784241676331,Winsport,,,23 aug 2018,2018-08-23 00:00:00
52153659,,2449.9,capitalone,0.9769424200057985,Capital One,,,,2018-05-25 00:00:00
51931994,24.95,24.95,total tools,0.9677199721336364,Total Tools,386813,386813,jan-30-2018,2018-01-30 00:00:00
50145843,84.0,84.0,sharesight,0.961322009563446,Sharesight,311412,311412,2018/06/05,2018-06-05 00:00:00
52007280,59.49,59.49,trulite,0.9894400835037231,Trulite,I22257866,I22257866,8/20/2018,2018-08-20 00:00:00
51158039,427.0,427.0,apple,0.9843978881835938,Apple Pty Ltd,6746207609,6746207609,20 august 2018,2018-08-20 00:00:00
52645078,223.03,223.03,hilti,0.9675704836845398,Hilti,1685479881,1685479881,6 aug 2018,2018-08-06 00:00:00
50822204,11674.85,11674.85,jm landscape,0.6440872550010681,JM Landscape,INV-0449,INV-0449,8/16/18,2018-08-16 00:00:00
52639784,115.0,115.0,the home depot,0.9813606142997742,The Home Depot,,,"july 31, 2018",2018-07-31 00:00:00
51147687,517.66,517.66,rimage,0.8957049250602722,rimage,90184263,90184263,7/13/18,2018-07-13 00:00:00
53004317,941.14,941.14,m o'brien painting,0.9599985480308532,M O'Brien Painting Pty Ltd.,J20373,J20373,"mon, aug 27, 2018",2018-08-27 00:00:00
52881343,29966.27,29966.27,jbwere,0.7346425652503967,JBWERE,,,2018-08-22,2018-08-22 00:00:00
51800166,1092.57,1092.57,albion fisheries,0.9807134866714478,Albion Fisheries,,,"march 30, 2018",2018-03-30 00:00:00
52547137,,50.86,amazon,0.9929715991020204,Amazon.com,,,15/08/2018,2018-08-15 00:00:00
50339559,9249.7,9249.7,flight centre,0.947429656982422,Flight Centre,BF0I2018DINVC0033,,8/26/2018,2018-08-26 00:00:00
51165972,882824.25,882824.25,macquarie,0.6533960700035095,360 Private,,,6/13/2018,2018-06-13 00:00:00
53057942,95.73,95.73,pacificplumbing,0.6573334336280823,Pacific Plumbing,06262373,06262373,"july 31, 2018",2018-07-31 00:00:00
52532477,2321.46,2321.46,development company of america,0.9214194416999816,"Development Company of America, Inc",,September Rent,13.08.2018,2018-08-13 00:00:00
50648940,44.11,44.11,trade uk,0.6455238461494446,Screwfix,0895739658,0895739658,"jul 21, 2018",2018-07-21 00:00:00
52420536,75.0,75.0,oregon entrepreneurs network,0.8759220838546753,Oregon enterpreneurs network,CH_1D1GEGEX0TESDGVOXJPPLAHS,,"wed, aug 22, 2018",2018-08-22 00:00:00
52207004,6.3,6.3,shopify,0.611760139465332,Shopify,,,07/31/2018,2018-07-31 00:00:00
52345627,62.74,62.74,shiptime,0.9548642635345459,ShipTime,114724,114724,08/21/18,2018-08-21 00:00:00
53089622,3546.28,3546.28,comfort energy,0.7164812684059143,"Comfort Energy, Inc.",151250,151250,06/26/18,2018-06-26 00:00:00
52357241,377.0,377.0,asic,0.9522684812545776,ASIC,,,"friday, august 03, 2018",2018-08-03 00:00:00
50883658,42834.88,42834.88,kodeshop alicante 2004 s.l,0.9180004596710204,Kodeshop Alicante 2004 S.L.,SI/2018/0143KSA,0143KSA,7 aug 2018,2018-08-07 00:00:00
51488160,283.15,283.16,mckee foods,0.9402843713760376,McKee Foods,148824254,148824254,"tue, jul 17 2018",2018-07-17 00:00:00
51986864,5193.81,5193.81,capo sgro,0.9373009204864502,Capo Sgro LLP,59206,59206 DMJ,"august 3, 2018",2018-08-16 00:00:00
52121799,429.56,429.56,xfinity,0.8481760621070862,Xfinity,,,08-08-2018,2018-08-08 00:00:00
51397874,21.25,21.25,greenp,0.9800613522529602,GreenP,14605744,,8/16/2018,2018-05-31 00:00:00
52975747,220.0,220.0,lemon tree landscpaes,0.7569147944450378,Lemon Tree Landscpaes,10161,10161,02-aug-2018,2018-08-02 00:00:00
51543733,220.0,220.0,unavailshop,0.9796282052993774,unavailshop via Square,05197G,,31-jul-2018,2018-07-31 00:00:00
50604553,898.27,898.27,icl,0.914362907409668,Icl,SI23035,,09/08/2018,2018-08-09 00:00:00
51907483,5698.35,7294.35,accurate drafting,0.9726024866104126,Accurate Drafting,2018-046,2018-046,,2014-06-12 00:00:00
51265513,49.88,49.88,aliexpress,0.93860924243927,Aliexpress,93677915592262,,8/15/18,2018-08-15 00:00:00
53036914,7076.4,7076.4,thyssenkrupp elevator,0.9137197136878968,thyssenkrupp Elevator,,,08/21/2018,2018-08-21 00:00:00
51650653,150.0,150.0,dear systems,0.9951415657997132,Dear Systems Limited,INV-41578,INV-41578,"april 30, 2018",2018-04-30 00:00:00
51303509,734.5,734.5,the cloud accountant,0.996158480644226,The Cloud Accountant Inc.,3099,3099,"jul 31, 2018",2018-07-31 00:00:00
50955481,36.0,36.0,vox,0.5258275866508484,Workspace Management Ltd,1329915,,2018-08-10,2018-08-10 00:00:00
51398602,,1038.92,liteline corporation,0.8373969793319702,Liteline Corp.,1NV205655,INV205655/ 0585,8/2/2018,2018-08-02 00:00:00
53025879,3172.51,3172.51,papaya solutions,0.7851346731185913,Papaya Solutions N.V.,180826,180826,"aug 14, 2018",2018-08-14 00:00:00
51640903,1098.38,554.08,hollyburn country club,0.9880194067955016,Hollyburn Country Club,39820,July 2018,07/18/2018,2018-07-18 00:00:00
52194458,1120.0,1120.0,herron,0.6598736047744751,Herron Todd White,JB1004477,JB1004477,7/26/2018,2018-07-26 00:00:00
51388285,58.6,58.6,adams pest control,0.969921350479126,Adam's Pest Control,2687977,2687977,08/10/2018,2018-08-10 00:00:00
52707311,,35.25,mohhs,0.4926348626613617,Loblaws,,,01 aug 2018,2018-08-01 00:00:00
52723195,46.66,46.66,torbramelectric,0.7506451606750488,City Electric Supply,VIC/78453,VIC/78453,08/19/2018,2018-08-19 00:00:00
52118771,1742.32,1742.32,bshell canada products,0.8898755311965942,Shell Canada Products,42334696,42334696,"august 6, 2018",2018-08-06 00:00:00
52084300,373.79,373.79,,,Emcoltd,79442102-00,79442102-00,"august 4, 2018",2018-08-04 00:00:00
53037269,25.19,25.19,kijiji canada,0.7807636857032776,Kijiji Canada,,CA20023197448,"wed, aug 8, 2018",2018-08-08 00:00:00
51867852,2025.0,2025.0,gbg energy,0.9959484934806824,GBG Energy,HERS-1509,HERS-1509,2018-05-15,2018-05-15 00:00:00
50779868,273.24,273.24,metrics chartered,0.8451871275901794,Metrics Chatered Professional,A2FB7C0-0020,A2FB7C0-0020,08/01/18,2018-08-01 00:00:00
52427912,30.0,30.0,xero,0.9977400898933412,Xero,INV-1582446,INV-1582446,6/ 20/ 18,2018-06-20 00:00:00
50678157,10.8,10.8,autoentry,0.9661333560943604,AutoEntry,INV-68058,INV-68058,8/ 1/2018,2018-08-01 00:00:00
52033027,,3.51,digikey,0.9260330200195312,DIGI KEY,63508565,63508565,20.08.2018,2018-08-20 00:00:00
52522026,439.3,439.3,yuens,0.962459921836853,Yuens,1038634,1038634,08/01/2018,2018-08-01 00:00:00
